_id,draw,fighterAge,fighterHeight,fighterLOC,fighterName,fighterReach,fighterURL,loss,weightClass,wins
644464a4ca69df223110e686,0,N/A,"5'11""",Canada,Roland Delorme,N/A,https://www.ufc.com/athlete/roland-delorme,4,Bantamweight,9
644464adca69df223110e687,0,N/A,N/A,"Bellingham, United States",Jason Delucia,N/A,https://www.ufc.com/athlete/jason-delucia,2,Middleweight,2
644464b5ca69df223110e688,0,34,"5'2""","Cleveland, United States",Vanessa Demopoulos,59.50,https://www.ufc.com/athlete/vanessa-demopoulos,4,"Women's Strawweight",9
644464bbca69df223110e689,0,N/A,"6'0""","Sewickley, United States",Chris Dempsey,N/A,https://www.ufc.com/athlete/chris-dempsey,4,Middleweight,11
644464c2ca69df223110e68a,0,N/A,N/A,Canada,Nick Denis,N/A,https://www.ufc.com/athlete/nick-denis,3,Bantamweight,11
644464c9ca69df223110e68b,0,N/A,N/A,"Cincinnati, United States",Jason Dent,N/A,https://www.ufc.com/athlete/jason-dent,11,Lightweight,19
644464ceca69df223110e68c,0,29,"5'4""",United States,Mackenzie Dern,63.00,https://www.ufc.com/athlete/mackenzie-dern,3,"Women's Strawweight",12
644464d4ca69df223110e68d,0,N/A,N/A,Peru,Tony Desouza,N/A,https://www.ufc.com/athlete/tony-desouza,4,Welterweight,10
644464dbca69df223110e68e,0,N/A,N/A,"Florence, United States",Edwin Dewees,N/A,https://www.ufc.com/athlete/edwin-dewees,10,Middleweight,34
644464e3ca69df223110e68f,0,33,"6'0""","Rome, Italy",Alessio Di chirico,74.00,https://www.ufc.com/athlete/alessio-di-chirico,7,Middleweight,13
644464e8ca69df223110e690,0,N/A,N/A,"Lazio, Italy",Micol Di segni,N/A,https://www.ufc.com/athlete/micol-di-segni,0,"Women's Strawweight",0
644464f0ca69df223110e691,3,N/A,"6'9""",France,Cyrille Diabate,N/A,https://www.ufc.com/athlete/cyrille-diabate,10,Light Heavyweight,20
644464f8ca69df223110e692,0,29,"5'10""",Congo - Kinshasa,Marc Diakiese,73.00,https://www.ufc.com/athlete/marc-diakiese,6,Lightweight,16
644464fdca69df223110e693,0,N/A,"5'9""","Sacramento, United States",Tyler Diamond,N/A,https://www.ufc.com/athlete/tyler-diamond,2,Featherweight,9
64446501ca69df223110e694,0,34,"5'11""",Zimbabwe,Mike Diamond,76.00,https://www.ufc.com/athlete/mike-diamond,2,Welterweight,3
6444650cca69df223110e695,1,38,"5'8""","Rio De Janeiro, Brazil",Hacran Dias,69.00,https://www.ufc.com/athlete/hacran-dias,6,Lightweight,23
64446513ca69df223110e696,0,N/A,N/A,Brazil,Eldo Xavier dias,N/A,https://www.ufc.com/athlete/eldo-xavier-dias,0,,0
6444651aca69df223110e697,0,37,"6'1""","Stockton, United States",Nate Diaz,76.00,https://www.ufc.com/athlete/nate-diaz,13,Welterweight,22
6444651fca69df223110e698,0,39,"6'1""","Stockton, United States",Nick Diaz,76.00,https://www.ufc.com/athlete/nick-diaz,11,Middleweight,26
64446526ca69df223110e699,1,N/A,N/A,"Stockton, United States",Adrian Diaz,N/A,https://www.ufc.com/athlete/adrian-diaz,5,Featherweight,11
6444652dca69df223110e69a,0,N/A,"6'7""","Los Angeles, United States",Ozzy Diaz,N/A,https://www.ufc.com/athlete/ozzy-diaz,1,Middleweight,0
64446533ca69df223110e69b,N/A,N/A,N/A,N/A,Damien Dibbell,N/A,https://www.ufc.com/athlete/damien-dibbell,N/A,N/A,N/A
6444653aca69df223110e69c,0,37,"5'6""","Sonora, United States",Tj Dillashaw,67.00,https://www.ufc.com/athlete/tj-dillashaw,5,Bantamweight,18
64446541ca69df223110e69d,0,N/A,"5'11""","Cambridge, United States",Rico Disciullo,N/A,https://www.ufc.com/athlete/rico-disciullo,3,Bantamweight,9
64446547ca69df223110e69e,0,N/A,N/A,"Evansville, United States",Matt Dixon,N/A,https://www.ufc.com/athlete/matt-dixon,1,Welterweight,9
6444654eca69df223110e69f,0,36,"5'7""",United States,Russell Doane,70.50,https://www.ufc.com/athlete/russell-doane,8,Bantamweight,15
64446553ca69df223110e6a0,0,34,"5'8""","Omaha, United States",Drew Dober,70.00,https://www.ufc.com/athlete/drew-dober,12,Lightweight,26
6444655aca69df223110e6a1,0,33,"5'6""","Miami, United States",Shana Dobson,69.00,https://www.ufc.com/athlete/shana-dobson,5,"Women's Flyweight",4
6444655fca69df223110e6a2,0,31,"6'1""","Brooklyn, United States",Aj Dobson,76.00,https://www.ufc.com/athlete/aj-dobson,2,Middleweight,6
64446565ca69df223110e6a3,0,N/A,N/A,United States,David Dodd,N/A,https://www.ufc.com/athlete/david-dodd,0,Middleweight,0
6444656cca69df223110e6a4,0,38,"5'3""","Albuquerque, United States",John Dodson,66.00,https://www.ufc.com/athlete/john-dodson,12,Bantamweight,22
64446574ca69df223110e6a5,0,N/A,"6'2""","New Bothwell, Canada",Joe Doerksen,N/A,https://www.ufc.com/athlete/joe-doerksen,14,Middleweight,45
6444657dca69df223110e6a6,0,34,"6'2""","Batumi, Georgia",Roman Dolidze,76.00,https://www.ufc.com/athlete/roman-dolidze,2,Middleweight,12
64446584ca69df223110e6a7,0,N/A,N/A,"Colorado Springs, United States",Cameron Dollar,N/A,https://www.ufc.com/athlete/cameron-dollar,3,Lightweight,5
6444658eca69df223110e6a8,0,39,"6'2""","Battle Creek, United States",Cb Dollaway,76.00,https://www.ufc.com/athlete/cb-dollaway,10,Middleweight,18
64446594ca69df223110e6a9,0,N/A,"6'2""","Waterloo, United States",Cody Donovan,N/A,https://www.ufc.com/athlete/kodi-stemenn-0,5,Light Heavyweight,8
6444659bca69df223110e6aa,0,N/A,N/A,"Diamond Head, United States",Houston Dorr,N/A,https://www.ufc.com/athlete/houston-dorr,0,Heavyweight,0
644465a2ca69df223110e6ab,0,38,"5'8""",Brazil,Rafael Dos anjos,70.00,https://www.ufc.com/athlete/rafael-dos-anjos,14,Welterweight,32
644465a9ca69df223110e6ac,0,37,"5'5""","State Of São Paulo, Brazil",Anderson Dos santos,70.00,https://www.ufc.com/athlete/anderson-dos-santos,9,Bantamweight,21
644465b1ca69df223110e6ad,0,N/A,"6'7""","State Of Minas Gerais, Brazil",Acacio Dos santos,N/A,https://www.ufc.com/athlete/acacio-dos-santos,1,Light Heavyweight,0
644465b8ca69df223110e6ae,0,N/A,N/A,Brazil,Geronimo Dos santos,N/A,https://www.ufc.com/athlete/geronimo-dos-santos,14,Heavyweight,31
644465bdca69df223110e6af,0,39,"6'4""","State Of Santa Catarina, Brazil",Junior Dos santos,77.00,https://www.ufc.com/athlete/junior-dos-santos,9,Heavyweight,21
644465c9ca69df223110e6b0,0,N/A,"6'0""","Salvador, Brazil",Antonio Dos santos,N/A,https://www.ufc.com/athlete/antonio-dos-santos,3,Middleweight,6
644465cdca69df223110e6b1,0,36,"5'11""","Francisco Beltrao, Brazil",Elizeu Dos santos,73.00,https://www.ufc.com/athlete/elizeu-dos-santos,7,Welterweight,23
644465d5ca69df223110e6b2,0,N/A,N/A,N/A,Maiara Amajanas dos santos,N/A,https://www.ufc.com/athlete/maiara-amajanas-dos-santos,0,"Women's Strawweight",0
644465deca69df223110e6b3,N/A,N/A,N/A,N/A,Felipe Dos santos,N/A,https://www.ufc.com/athlete/felipe-dos-santos,N/A,N/A,N/A
644465e5ca69df223110e6b4,0,N/A,N/A,"Chernivtsi, Ukraine",Oleksandr Doskalchuk,N/A,https://www.ufc.com/athlete/oleksandr-doskalchuk,2,Flyweight,10
644465eeca69df223110e6b5,0,N/A,N/A,N/A,Cedric Doumbe,N/A,https://www.ufc.com/athlete/cedric-doumbe,0,Welterweight,0
644465f6ca69df223110e6b6,0,N/A,N/A,"Morganton, United States",John Dowdy,N/A,https://www.ufc.com/athlete/khyuston-dorr-0,0,,0
644465feca69df223110e6b7,0,N/A,N/A,"Chicago, United States",Dan Downes,N/A,https://www.ufc.com/athlete/dan-downes,3,Lightweight,8
64446606ca69df223110e6b8,0,N/A,N/A,"Orem, United States",Derek Downey,N/A,https://www.ufc.com/athlete/derek-downey,4,Middleweight,10
6444660dca69df223110e6b9,N/A,N/A,N/A,N/A,Bryan Dozier,N/A,https://www.ufc.com/athlete/bryan-dozier,N/A,N/A,N/A
64446613ca69df223110e6ba,N/A,N/A,N/A,N/A,Wesley Drain,N/A,https://www.ufc.com/athlete/wesley-drain,N/A,N/A,N/A
6444661aca69df223110e6bb,0,N/A,N/A,"Tulsa, United States",Kyle Driscoll,N/A,https://www.ufc.com/athlete/kyle-driscoll,3,Featherweight,12
64446622ca69df223110e6bc,0,N/A,"6'4""","Nowy Sacz, Poland",Tomasz Drwal,N/A,https://www.ufc.com/athlete/tomasz-drwal,4,Middleweight,17
6444662cca69df223110e6bd,0,N/A,N/A,United States,Robert Drysdale,N/A,https://www.ufc.com/athlete/robert-drysdale,0,Light Heavyweight,7
64446633ca69df223110e6be,0,29,"6'1""","Welkom, South Africa",Dricus du Plessis,76.00,https://www.ufc.com/athlete/dricus-du-plessis,2,Middleweight,19
6444663cca69df223110e6bf,0,N/A,N/A,"Rio De Janeiro, Brazil",Hugo Duarte,N/A,https://www.ufc.com/athlete/hugo-duarte,0,Heavyweight,0
64446643ca69df223110e6c0,0,29,"5'2""","San Jose, United States",Emily Ducote,63.00,https://www.ufc.com/athlete/emily-ducote,7,"Women's Strawweight",12
6444664aca69df223110e6c1,0,N/A,N/A,N/A,Viktoriia Dudakova,N/A,https://www.ufc.com/athlete/victoria-dudakova,0,"Women's Strawweight",6
6444664fca69df223110e6c2,0,N/A,"11'3""","Ussr, Russia",Milana Dudieva,61.00,https://www.ufc.com/athlete/milana-dudieva,5,"Women's Bantamweight",11
64446657ca69df223110e6c3,0,37,"6'3""","Evansville, United States",Todd Duffee,78.00,https://www.ufc.com/athlete/todd-duffee,3,Heavyweight,9
64446661ca69df223110e6c4,0,34,"5'10""","Donegal, Ireland",Joe Duffy,73.00,https://www.ufc.com/athlete/joe-duffy,5,Lightweight,16
64446668ca69df223110e6c5,0,N/A,"5'8""",United States,Alexis Dufresne,N/A,https://www.ufc.com/athlete/alexis-dufresne,2,"Women's Bantamweight",5
6444666fca69df223110e6c6,0,36,"5'11""","Whitesburg, United States",Jessamyn Duke,73.00,https://www.ufc.com/athlete/jessamyn-duke,3,"Women's Bantamweight",3
64446676ca69df223110e6c7,0,N/A,"5'11""","Fort Scott, United States",Isaac Dulgarian,N/A,https://www.ufc.com/athlete/isaac-dulgarian,0,Featherweight,5
6444667eca69df223110e6c8,0,N/A,N/A,"San Jose, United States",Kelly Dullanty,N/A,https://www.ufc.com/athlete/kelly-dullanty,1,Lightweight,4
64446685ca69df223110e6c9,0,N/A,"6'7""",United States,Sedriques Dumas,N/A,https://www.ufc.com/athlete/sedriques-dumas,1,Middleweight,7
6444668dca69df223110e6ca,0,N/A,"5'7""","Belo Horizonte, Brazil",Norma Dumont,N/A,https://www.ufc.com/athlete/norma-dumont,2,"Women's Featherweight",8
64446692ca69df223110e6cb,0,27,"6'2""",United Kingdom,Christian Leroy duncan,79.49,https://www.ufc.com/athlete/christian-leroy-duncan,0,Middleweight,8
64446699ca69df223110e6cc,0,29,"5'10""","Glasgow, United Kingdom",Chris Duncan,71.50,https://www.ufc.com/athlete/chris-duncan,1,Lightweight,10
644466a0ca69df223110e6cd,1,41,"5'10""","Eugene, United States",Evan Dunham,70.00,https://www.ufc.com/athlete/evan-dunham,8,Lightweight,18
644466a6ca69df223110e6ce,0,N/A,"5'8""","Paris, France",Tom Duquesnoy,N/A,https://www.ufc.com/athlete/tom-duquesnoy,2,Bantamweight,15
644466adca69df223110e6cf,0,34,"5'11""",Russia,Albert Duraev,75.00,https://www.ufc.com/athlete/albert-duraev,4,Middleweight,16
644466b3ca69df223110e6d0,1,N/A,N/A,United States,Reuben Duran,N/A,https://www.ufc.com/athlete/reuben-duran,5,Bantamweight,8
644466b7ca69df223110e6d1,1,31,"5'7""",United States,Cody Durden,67.00,https://www.ufc.com/athlete/cody-durden,4,Flyweight,15
644466c2ca69df223110e6d2,1,N/A,N/A,Brazil,Luiz Dutra,N/A,https://www.ufc.com/athlete/luiz-dutra,4,Welterweight,11
644466cdca69df223110e6d3,0,N/A,"5'10""",United States,Riley Dutro,N/A,https://www.ufc.com/athlete/riley-dutro,4,Flyweight,14
644466d9ca69df223110e6d4,0,32,"5'6""","Tbilisi, Georgia",Merab Dvalishvili,68.00,https://www.ufc.com/athlete/merab-dvalishvili,4,Bantamweight,16
644466e4ca69df223110e6d5,0,30,"5'5""","Horice, Czechia",David Dvorak,68.50,https://www.ufc.com/athlete/david-dvorak,5,Flyweight,20
644466eeca69df223110e6d6,0,N/A,"6'4""","New Westminster, Canada",Matt Dwyer,N/A,https://www.ufc.com/athlete/matt-dwyer,4,Welterweight,8
644466f6ca69df223110e6d7,1,N/A,N/A,N/A,Rolando Dy,N/A,https://www.ufc.com/athlete/rolando-dy,6,Featherweight,9
644466fdca69df223110e6d8,0,N/A,N/A,"Bettendorf, United States",Ben Earwood,N/A,https://www.ufc.com/athlete/ben-earwood,0,Welterweight,0
64446704ca69df223110e6d9,0,34,"6'3""",United States,Cody East,74.00,https://www.ufc.com/athlete/cody-east,3,Heavyweight,12
6444670bca69df223110e6da,1,N/A,N/A,"Merced, United States",Marvin Eastman,N/A,https://www.ufc.com/athlete/marvin-eastman,8,Middleweight,15
64446715ca69df223110e6db,0,N/A,"5'10""","Washington, United States",Mike Easton,N/A,https://www.ufc.com/athlete/mike-easton,5,Bantamweight,13
6444671fca69df223110e6dc,1,N/A,"6'1""",United States,Brian Ebersole,N/A,https://www.ufc.com/athlete/brian-ebersole,17,Welterweight,51
64446726ca69df223110e6dd,0,N/A,N/A,"Maturin, Venezuela",Roybert Echeverria,N/A,https://www.ufc.com/athlete/roy-echeverria,1,Flyweight,0
6444672dca69df223110e6de,0,N/A,"5'8""","Baguio City, Philippines",Mark Eddiva,N/A,https://www.ufc.com/athlete/mark-eddiva,3,Featherweight,6
64446734ca69df223110e6df,1,41,"5'6""","Toms River, United States",Frankie Edgar,68.00,https://www.ufc.com/athlete/frankie-edgar,11,Bantamweight,23
64446739ca69df223110e6e0,0,N/A,"6'6""","Chechnya, Russia",Abdul-kerim Edilov,N/A,https://www.ufc.com/athlete/abdul-kerim-edilov,4,Light Heavyweight,16
6444673fca69df223110e6e1,0,44,"5'7""","Rio De Janeiro, Brazil",Johnny Eduardo,71.00,https://www.ufc.com/athlete/johnny-eduardo,13,Bantamweight,28
64446749ca69df223110e6e2,0,N/A,"6'0""","Virginia Beach, United States",Te Edwards,N/A,https://www.ufc.com/athlete/te-edwards,3,Lightweight,6
64446750ca69df223110e6e3,1,N/A,"6'1""",Bahamas,Yves Edwards,N/A,https://www.ufc.com/athlete/yves-edwards,22,Lightweight,42
64446759ca69df223110e6e4,0,N/A,"5'10""",United States,Justin Edwards,N/A,https://www.ufc.com/athlete/justin-edwards,5,Lightweight,9
64446761ca69df223110e6e5,0,31,"6'0""","Kingston, Jamaica",Leon Edwards,74.00,https://www.ufc.com/athlete/leon-edwards,3,Welterweight,21
64446769ca69df223110e6e6,0,N/A,N/A,"Columbus, United States",Adli Edwards,N/A,https://www.ufc.com/athlete/adli-edwards,0,Featherweight,0
6444676fca69df223110e6e7,0,27,"5'8""",Panama,Joselyne Edwards,70.00,https://www.ufc.com/athlete/joselyne-edwards,4,"Women's Bantamweight",13
64446775ca69df223110e6e8,0,N/A,N/A,"Kildare, Ireland",Tom Egan,N/A,https://www.ufc.com/athlete/tom-egan,1,Welterweight,4
6444677bca69df223110e6e9,0,34,"5'6""","St. Gallen, Switzerland",Stephanie Egger,68.00,https://www.ufc.com/athlete/stephanie-egger,4,"Women's Featherweight",8
64446782ca69df223110e6ea,1,N/A,N/A,"Boise, United States",Justin Eilers,N/A,https://www.ufc.com/athlete/justin-eilers,5,Heavyweight,9
6444678aca69df223110e6eb,0,N/A,N/A,"Oslo, Norway",John-olav Einemo,N/A,https://www.ufc.com/athlete/john-olav-einemo,3,Heavyweight,6
64446792ca69df223110e6ec,1,N/A,N/A,"Koppom, Sweden",Per Eklund,N/A,https://www.ufc.com/athlete/per-eklund,4,Lightweight,15
64446797ca69df223110e6ed,0,25,"5'10""","St. Louis, United States",Evan Elder,72.00,https://www.ufc.com/athlete/evan-elder,2,Lightweight,7
6444679dca69df223110e6ee,0,N/A,N/A,N/A,Joao Elias,N/A,https://www.ufc.com/athlete/joao-elias,1,Flyweight,0
644467a2ca69df223110e6ef,0,38,"5'10""","Portage, United States",Darren Elkins,71.00,https://www.ufc.com/athlete/darren-elkins,11,Featherweight,27
644467a9ca69df223110e6f0,0,37,"5'9""","Omaha, United States",Joe Ellenberger,72.00,https://www.ufc.com/athlete/joe-ellenberger,2,Lightweight,15
644467aeca69df223110e6f1,0,N/A,"5'11""","Omaha, United States",Jake Ellenberger,N/A,https://www.ufc.com/athlete/jake-ellenberger,15,Welterweight,31
644467b4ca69df223110e6f2,1,36,"5'7""",United States,Tim Elliott,66.00,https://www.ufc.com/athlete/tim-elliott,12,Flyweight,19
644467b9ca69df223110e6f3,0,N/A,"5'2""",United States,Lisa Ellis,N/A,https://www.ufc.com/athlete/lisa-ellis,9,"Women's Strawweight",15
644467bfca69df223110e6f4,0,38,"5'3""","Aarhus, Denmark",Anna Elmose,65.00,https://www.ufc.com/athlete/anna-elmose,2,"Women's Strawweight",3
644467c8ca69df223110e6f5,0,35,"5'9""","Margate, United Kingdom",Cameron Else,71.00,https://www.ufc.com/athlete/cameron-else,6,Bantamweight,10
644467cfca69df223110e6f6,0,N/A,N/A,"Long Beach, United States",Sovannahry Em,N/A,https://www.ufc.com/athlete/sovannahry-em,0,"Women's Bantamweight",0
644467d7ca69df223110e6f7,0,N/A,"6'4""","Makhachkala, Russia",Ramazan Emeev,N/A,https://www.ufc.com/athlete/ramazan-emeev,6,Welterweight,20
644467ddca69df223110e6f8,0,N/A,N/A,"Newport Beach, United States",Rob Emerson,N/A,https://www.ufc.com/athlete/rob-emerson,9,Lightweight,11
644467e3ca69df223110e6f9,0,N/A,N/A,"Guayas, Ecuador",Freddy Emiliano linares,N/A,https://www.ufc.com/athlete/freddy-emiliano-linares,1,Featherweight,0
644467eaca69df223110e6fa,0,33,"5'10""","Miami, United States",Jamall Emmers,74.00,https://www.ufc.com/athlete/jamall-emmers,6,Featherweight,19
644467f0ca69df223110e6fb,0,37,"5'6""","Phoenix, United States",Josh Emmett,70.00,https://www.ufc.com/athlete/josh-emmett,3,Featherweight,18
644467f7ca69df223110e6fc,0,N/A,N/A,"Kingwood, United States",Kolton Englund,N/A,https://www.ufc.com/athlete/kolton-englund,1,Lightweight,0
644467ffca69df223110e6fd,0,N/A,"6'5""","Stockholm, Sweden",Oliver Enkamp,N/A,https://www.ufc.com/athlete/oliver-enkamp,1,Welterweight,7
64446807ca69df223110e6fe,0,N/A,"6'1""","South Shields, United Kingdom",Alex Enlund,N/A,https://www.ufc.com/athlete/alex-enlund,2,Featherweight,14
6444680dca69df223110e6ff,0,36,"5'6""","Burnley, United Kingdom",Ian Entwistle,64.00,https://www.ufc.com/athlete/ian-entwistle,3,Bantamweight,9
64446816ca69df223110e700,0,N/A,"6'6""",United States,Andy Enz,N/A,https://www.ufc.com/athlete/andy-enz,3,Middleweight,8
6444681dca69df223110e701,0,N/A,N/A,N/A,Stephen Erceg,N/A,https://www.ufc.com/athlete/stephen-erczeg,0,Flyweight,0
64446822ca69df223110e702,0,40,"5'10""","Ussr, Russia",Konstantin Erokhin,73.00,https://www.ufc.com/athlete/konstantin-erokhin,3,Heavyweight,9
64446829ca69df223110e703,0,33,"6'1""","Yakima, United States",Julian Erosa,74.50,https://www.ufc.com/athlete/julian-erosa,12,Featherweight,28
6444682fca69df223110e704,1,28,"5'11""","Heerlen, Netherlands",Jarno Errens,73.00,https://www.ufc.com/athlete/jarno-errens,4,Featherweight,13
64446838ca69df223110e705,0,N/A,N/A,United States,Cole Escovedo,N/A,https://www.ufc.com/athlete/cole-escovedo,9,Bantamweight,17
6444683fca69df223110e706,0,37,"5'9""","San Luis Rio, Mexico",Efrain Escudero,70.00,https://www.ufc.com/athlete/efrain-escudero,11,Lightweight,25
64446847ca69df223110e707,0,35,"5'1""","Los Angeles, United States",Carla Esparza,63.00,https://www.ufc.com/athlete/carla-esparza,7,"Women's Strawweight",20
64446852ca69df223110e708,0,42,"6'3""",Spain,Juan Espino,80.00,https://www.ufc.com/athlete/juan-espino,2,Heavyweight,11
6444685cca69df223110e709,0,N/A,"5'9""","Meriden, United States",Jordan Espinosa,N/A,https://www.ufc.com/athlete/jordan-espinosa,9,Flyweight,15
64446862ca69df223110e70a,0,36,"5'1""","Albuquerque, United States",Jodie Esquibel,64.00,https://www.ufc.com/athlete/jodie-esquibel,6,"Women's Strawweight",6
64446869ca69df223110e70b,0,N/A,N/A,N/A,Rafael Estevam,N/A,https://www.ufc.com/athlete/rafael-estevam,0,Flyweight,1
64446870ca69df223110e70c,0,N/A,"5'8""","Vancouver, Canada",Achilles Estremadura,N/A,https://www.ufc.com/athlete/achilles-estremadura,1,Lightweight,0
64446877ca69df223110e70d,0,N/A,N/A,N/A,Shaun Etchell,N/A,https://www.ufc.com/athlete/shaun-etchell,1,Flyweight,0
64446881ca69df223110e70e,0,N/A,"6'1""","Liverpool, United Kingdom",Terry Etim,N/A,https://www.ufc.com/athlete/terry-etim,5,Lightweight,15
64446889ca69df223110e70f,0,N/A,N/A,"Bemiji, United States",Fred Ettish,N/A,https://www.ufc.com/athlete/fred-ettish,0,,0
64446893ca69df223110e710,0,37,"5'4""","Springfield, United States",Sijara Eubanks,67.00,https://www.ufc.com/athlete/sijara-eubanks,7,"Women's Flyweight",8
64446899ca69df223110e711,1,43,"6'0""","Niagara Falls, United States",Rashad Evans,75.00,https://www.ufc.com/athlete/rashad-evans,8,Light Heavyweight,24
6444689fca69df223110e712,0,N/A,N/A,"Anchorage, United States",Doug Evans,N/A,https://www.ufc.com/athlete/doug-evans,2,Lightweight,6
644468a7ca69df223110e713,0,35,"5'8""","Ukiah, United States",Ashlee Evans-smith,67.50,https://www.ufc.com/athlete/ashlee-evans-smith,5,"Women's Bantamweight",6
644468afca69df223110e714,0,N/A,N/A,"Arendal, Norway",Dan Evensen,N/A,https://www.ufc.com/athlete/dan-evensen,4,Heavyweight,10
644468b7ca69df223110e715,0,N/A,"5'10""","Moses Lake, United States",Tonya Evinger,N/A,https://www.ufc.com/athlete/tonya-evinger,8,"Women's Featherweight",19
644468bfca69df223110e716,0,29,"5'7""","Ingushetia, Russia",Movsar Evloev,72.50,https://www.ufc.com/athlete/movsar-evloev,0,Featherweight,17
644468c7ca69df223110e717,0,35,"5'11""","Anaheim, United States",Andre Ewell,76.00,https://www.ufc.com/athlete/andre-ewell,9,Featherweight,17
644468ccca69df223110e718,0,36,"5'6""","Barberton, United States",Jessica Eye,66.00,https://www.ufc.com/athlete/jessica-eye,11,"Women's Flyweight",15
644468d4ca69df223110e719,0,N/A,N/A,United States,Edward Faaloloto,N/A,https://www.ufc.com/athlete/edward-faaloloto,3,Lightweight,5
644468ddca69df223110e71a,0,43,"5'6""","Isla Vista, United States",Urijah Faber,67.00,https://www.ufc.com/athlete/urijah-faber,11,Bantamweight,35
644468e8ca69df223110e71b,2,N/A,"5'5""","Tatabánya, Hungary",Melinda Fábián,N/A,https://www.ufc.com/athlete/melinda-fabian,3,"Women's Flyweight",4
644468efca69df223110e71c,0,N/A,N/A,Brazil,Wagnney Fabiano,N/A,https://www.ufc.com/athlete/wagnney-fabiano,2,Featherweight,14
644468f6ca69df223110e71d,0,36,"6'0""","Warszawa, Poland",Bartosz Fabinski,75.00,https://www.ufc.com/athlete/bartosz-fabinski,5,Middleweight,15
644468fdca69df223110e71e,0,N/A,N/A,"Stoughton, United States",Ron Faircloth,N/A,https://www.ufc.com/athlete/ron-faircloth,0,Light Heavyweight,0
64446906ca69df223110e71f,0,39,"5'8""","Paris, France",Zarah Fairn,72.00,https://www.ufc.com/athlete/zarah-fairn,5,"Women's Featherweight",6
6444690eca69df223110e720,0,N/A,N/A,Canada,Jason Fairn,N/A,https://www.ufc.com/athlete/jason-fairn,0,,0
64446914ca69df223110e721,0,31,"6'0""","Mordovia Republic, Russia",Rinat Fakhretdinov,74.00,https://www.ufc.com/athlete/rinat-fakhretdinov,1,Welterweight,20
6444691cca69df223110e722,0,N/A,N/A,"Pelotas, Brazil",Maiquel Falcao,N/A,https://www.ufc.com/athlete/maiquel-falcao,3,Middleweight,26
64446922ca69df223110e723,0,N/A,N/A,N/A,Pedro Falcao,N/A,https://www.ufc.com/athlete/pedro-falcao,0,Bantamweight,1
6444692aca69df223110e724,0,N/A,N/A,"Grass Valley, United States",Brodie Farber,N/A,https://www.ufc.com/athlete/brodie-farber,5,Welterweight,13
64446931ca69df223110e725,1,N/A,"5'3""","Taubate, Brazil",Kalindra Faria,N/A,https://www.ufc.com/athlete/kalindra-faria,8,"Women's Flyweight",18
64446937ca69df223110e726,0,N/A,N/A,Bahamas,Rico Farrington,N/A,https://www.ufc.com/athlete/rico-farrington,0,Welterweight,0
6444693eca69df223110e727,0,N/A,"5'7""","Englewood, United States",Kelly Faszholz,N/A,https://www.ufc.com/athlete/kelly-faszholz,2,"Women's Bantamweight",3
64446943ca69df223110e728,0,38,"5'11""","Philadelphia, United States",Paul Felder,70.50,https://www.ufc.com/athlete/paul-felder,6,Lightweight,17
64446947ca69df223110e729,0,28,"6'0""","Feira De Santana, Brazil",Carlos Felipe,75.00,https://www.ufc.com/athlete/carlos-felipe,2,Heavyweight,11
6444694fca69df223110e72a,0,N/A,N/A,United States,Josh Ferguson,N/A,https://www.ufc.com/athlete/josh-ferguson,5,Flyweight,7
64446955ca69df223110e72b,0,39,"5'11""","Oxnard, United States",Tony Ferguson,76.50,https://www.ufc.com/athlete/tony-ferguson,8,Welterweight,26
6444695cca69df223110e72c,0,N/A,N/A,"Granite City, United States",Cj Fernandes,N/A,https://www.ufc.com/athlete/cj-fernandes,0,Welterweight,0
64446963ca69df223110e72d,0,N/A,N/A,Brazil,Bibiano Fernandes,N/A,https://www.ufc.com/athlete/bibiano-fernandes,0,Bantamweight,0
6444696cca69df223110e72e,0,29,"5'6""","São Gonçalo, Brazil",Gabriella Fernandes,66.00,https://www.ufc.com/athlete/gabriella-fernandes,2,"Women's Flyweight",8
64446973ca69df223110e72f,0,30,"5'10""","Curitiba, Brazil",Brunno Ferreira,72.00,https://www.ufc.com/athlete/brunno-ferreira,0,Middleweight,10
6444697bca69df223110e730,0,38,"6'1""","Ibitinga, Brazil",Cezar Ferreira,78.50,https://www.ufc.com/athlete/cezar-ferreira,8,Middleweight,14
64446982ca69df223110e731,0,N/A,N/A,United States,Alexandre Ferreira,N/A,https://www.ufc.com/athlete/alexandre-ferreira,7,Light Heavyweight,18
64446987ca69df223110e732,0,38,"5'9""","Terra Nova, Brazil",Diego Ferreira,74.00,https://www.ufc.com/athlete/diego-ferreira,5,Lightweight,17
6444698fca69df223110e733,0,N/A,N/A,N/A,Erisson Ferreira,N/A,https://www.ufc.com/athlete/erisson-ferreira-da-silva,1,Flyweight,1
64446997ca69df223110e734,0,N/A,N/A,"Shakopee, United States",Scott Ferrozzo,N/A,https://www.ufc.com/athlete/scott-ferrozzo,0,Heavyweight,0
6444699cca69df223110e735,0,N/A,N/A,N/A,Timo Feucht,N/A,https://www.ufc.com/athlete/timo-feucht,0,Light Heavyweight,0
644469a4ca69df223110e736,0,28,"6'0""","Cascais, Portugal",Andre Fialho,74.00,https://www.ufc.com/athlete/andre-fialho,6,Welterweight,16
644469aaca69df223110e737,0,N/A,N/A,United States,Drew Fickett,N/A,https://www.ufc.com/athlete/drew-fickett,5,Welterweight,31
